,timestamp,sog,cog
7264,1657868434.643675,,
7265,1657868435.374573,0.4,145.3
7266,1657868435.6443815,,
7267,1657868436.3740368,0.4,145.4
7268,1657868436.6437304,,
7269,1657868437.3745615,0.5,146.4
7270,1657868437.64439,,
7271,1657868438.3736343,0.5,152.2
7272,1657868438.6434424,,
7273,1657868439.375867,0.5,147.4
7274,1657868439.6456287,,
7275,1657868440.3746428,0.5,149.0
7276,1657868440.6443198,,
7277,1657868441.3744085,0.4,151.2
7278,1657868441.644161,,
7279,1657868442.374666,0.4,155.4
7280,1657868442.6444745,,
7281,1657868443.3740888,0.4,152.6
7282,1657868443.643935,,
7283,1657868444.3742208,0.4,153.9
7284,1657868444.6441123,,
7285,1657868445.3743193,0.4,154.6
7286,1657868445.64415,,
7287,1657868446.3740826,0.3,157.9
7288,1657868446.643953,,
7289,1657868447.3760188,0.3,152.6
7290,1657868447.645867,,
7291,1657868448.3755033,0.4,153.0
7292,1657868448.6452334,,
7293,1657868449.374476,0.3,153.3
7294,1657868449.6442723,,
7295,1657868450.37409,0.3,150.0
7296,1657868450.643708,,
7297,1657868451.3760762,0.3,153.7
7298,1657868451.6457984,,
7299,1657868452.373769,0.3,148.6
7300,1657868452.643672,,
7301,1657868453.3739743,0.4,149.5
7302,1657868453.6436706,,
7303,1657868454.3757834,0.3,149.7
7304,1657868454.645511,,
7305,1657868455.3744197,0.3,149.4
7306,1657868455.644095,,
7307,1657868456.3745732,0.3,144.0
7308,1657868456.6443527,,
7309,1657868457.3742635,0.3,144.8
7310,1657868457.6440523,,
7311,1657868458.3739707,0.3,144.1
7312,1657868458.6438112,,
7313,1657868459.374611,0.3,139.6
7314,1657868459.6444125,,
7315,1657868460.374021,0.3,143.6
7316,1657868460.6438208,,
7317,1657868461.3759825,0.3,139.8
7318,1657868461.645837,,
7319,1657868462.3760242,0.4,137.1
7320,1657868462.6457934,,
7321,1657868463.3748233,0.3,138.4
7322,1657868463.6445677,,
7323,1657868464.3738403,0.3,137.5
7324,1657868464.6435628,,
7325,1657868465.3745818,0.4,138.5
7326,1657868465.644494,,
7327,1657868466.3744845,0.3,134.5
7328,1657868466.6442468,,
7329,1657868467.3736808,0.3,133.4
7330,1657868467.6434526,,
7331,1657868468.3742783,0.3,132.9
7332,1657868468.6440177,,
7333,1657868469.373711,0.3,132.2
7334,1657868469.6436021,,
7335,1657868470.3744695,0.3,134.7
7336,1657868470.6444137,,
7337,1657868471.3739235,0.3,129.9
7338,1657868471.6438563,,
7339,1657868472.375877,0.3,123.6
7340,1657868472.6457608,,
7341,1657868473.3745558,0.3,120.0
7342,1657868473.6443076,,
7343,1657868474.3742325,0.3,118.1
7344,1657868474.6440074,,
7345,1657868475.3737168,0.3,122.6
7346,1657868475.6436732,,
7347,1657868476.3760626,0.3,116.8
7348,1657868476.6459372,,
7349,1657868477.374711,0.3,118.1
7350,1657868477.6444914,,
7351,1657868478.374662,0.3,120.2
7352,1657868478.6444917,,
7353,1657868479.3742464,0.3,121.2
7354,1657868479.6440535,,
7355,1657868480.3741603,0.3,113.4
7356,1657868480.644022,,
7357,1657868481.3744678,0.3,116.2
7358,1657868481.6443107,,
7359,1657868482.3740351,0.3,111.8
7360,1657868482.6438997,,
7361,1657868483.3748765,0.3,112.5
7362,1657868483.6447024,,
7363,1657868484.3743477,0.3,117.3
7364,1657868484.6440182,,
7365,1657868485.3745883,0.3,108.2
7366,1657868485.644418,,
7367,1657868486.374706,0.3,111.5
7368,1657868486.6444893,,
7369,1657868487.3744693,0.3,97.7
7370,1657868487.644348,,
7371,1657868488.3747246,0.3,112.2
7372,1657868488.6447275,,
7373,1657868489.3745222,0.3,114.8
7374,1657868489.6443746,,
7375,1657868490.3732557,0.3,119.0
7376,1657868490.6431687,,
7377,1657868491.3746383,0.4,123.9
7378,1657868491.6446393,,
7379,1657868492.3754494,0.4,126.6
7380,1657868492.6455078,,
7381,1657868493.3745193,0.4,134.9
7382,1657868493.644398,,
7383,1657868494.3744493,0.5,142.2
7384,1657868494.644112,,
7385,1657868495.374298,0.5,148.8
7386,1657868495.6442447,,
7387,1657868496.3748953,0.6,156.7
7388,1657868496.6439934,,
7389,1657868497.376264,0.5,161.1
7390,1657868497.6462471,,
7391,1657868498.3734047,0.6,168.0
7392,1657868498.6433046,,
7393,1657868499.37445,0.7,171.9
7394,1657868499.6443021,,
7395,1657868500.3744483,0.7,177.4
7396,1657868500.6443803,,
7397,1657868501.374301,0.6,187.5
7398,1657868501.6443248,,
7399,1657868502.373972,0.7,197.8
7400,1657868502.6439352,,
7401,1657868503.3758905,0.7,214.9
7402,1657868503.6459024,,
7403,1657868504.3744686,0.6,232.0
7404,1657868504.6444519,,
7405,1657868505.3742433,0.7,250.8
7406,1657868505.6442504,,
7407,1657868506.3742008,0.7,261.6
7408,1657868506.6443014,,
7409,1657868507.3744116,0.8,267.5
7410,1657868507.6444397,,
7411,1657868508.374108,1.0,272.3
7412,1657868508.6442106,,
7413,1657868509.3741279,1.2,277.5
7414,1657868509.6442037,,
7415,1657868510.373802,1.4,280.2
7416,1657868510.6438649,,
7417,1657868511.3757575,1.5,278.5
7418,1657868511.645798,,
7419,1657868512.3743298,1.5,275.4
7420,1657868512.6444004,,
7421,1657868513.374191,1.5,269.5
7422,1657868513.6442056,,
7423,1657868514.3745334,1.3,267.3
7424,1657868514.6446419,,
7425,1657868515.374404,1.2,261.1
7426,1657868515.6445532,,
7427,1657868516.3753293,1.2,259.1
7428,1657868516.6454158,,
7429,1657868517.3744328,1.1,254.4
7430,1657868517.6445794,,
7431,1657868518.3744092,1.0,256.6
7432,1657868518.6445165,,
7433,1657868519.3742394,0.9,251.9
7434,1657868519.6443129,,
7435,1657868520.374597,0.7,250.7
7436,1657868520.6444793,,
7437,1657868521.3741665,0.7,252.2
7438,1657868521.6441433,,
7439,1657868522.3744848,0.6,247.8
7440,1657868522.6444128,,
7441,1657868523.3741271,0.4,249.2
7442,1657868523.6442344,,
7443,1657868524.3771474,0.3,287.4
7444,1657868524.6471288,,
7445,1657868525.374421,0.3,321.2
7446,1657868525.6444004,,
7447,1657868526.3745937,0.4,353.1
7448,1657868526.6446433,,
7449,1657868527.3745413,0.5,355.9
7450,1657868527.644569,,
7451,1657868528.3739412,0.6,353.2
7452,1657868528.6440768,,
7453,1657868529.3738122,0.6,349.4
7454,1657868529.6438427,,
7455,1657868530.374087,0.6,358.8
7456,1657868530.6442306,,
7457,1657868531.3739529,0.6,0.7
7458,1657868531.6438854,,
7459,1657868532.3725364,0.6,353.1
7460,1657868532.6427548,,
7461,1657868533.3755867,0.6,354.4
7462,1657868533.645788,,
7463,1657868534.372988,0.6,357.2
7464,1657868534.643047,,
7465,1657868535.3746786,0.6,2.5
7466,1657868535.6445692,,
7467,1657868536.3745327,0.6,356.7
7468,1657868536.6446028,,
7469,1657868537.374786,0.6,355.7
7470,1657868537.6446652,,
7471,1657868538.3749022,0.5,4.7
7472,1657868538.644874,,
7473,1657868539.3740993,0.5,4.2
7474,1657868539.6442306,,
7475,1657868540.3744547,0.5,4.8
7476,1657868540.6445415,,
7477,1657868541.3740785,0.4,356.3
7478,1657868541.6442873,,
7479,1657868542.3723595,0.4,8.3
7480,1657868542.6423519,,
7481,1657868543.3738859,0.4,3.7
7482,1657868543.643993,,
7483,1657868544.3757808,0.4,7.8
7484,1657868544.6458976,,
7485,1657868545.374151,0.4,7.8
7486,1657868545.644245,,
7487,1657868546.3744252,0.4,8.1
7488,1657868546.644611,,
7489,1657868547.3737493,0.4,8.8
7490,1657868547.6439006,,
7491,1657868548.37397,0.5,14.7
7492,1657868548.6439931,,
7493,1657868549.3742814,0.4,13.5
7494,1657868549.6442304,,
7495,1657868550.373741,0.4,14.8
7496,1657868550.6437566,,
7497,1657868551.377216,0.4,13.8
7498,1657868551.647299,,
7499,1657868552.3757756,0.4,21.7
7500,1657868552.6456866,,
7501,1657868553.3737767,0.4,21.5
7502,1657868553.6434145,,
7503,1657868554.374044,0.4,16.0
7504,1657868554.644149,,
7505,1657868555.3758435,0.3,28.8
7506,1657868555.64585,,
7507,1657868556.375552,0.4,18.8
7508,1657868556.6455355,,
7509,1657868557.3739064,0.3,28.5
7510,1657868557.6438997,,
7511,1657868558.3758595,0.3,20.8
7512,1657868558.6458418,,
7513,1657868559.375722,0.4,30.3
7514,1657868559.6458018,,
7515,1657868560.373747,0.3,22.0
7516,1657868560.6438086,,
7517,1657868561.3761249,0.3,28.7
7518,1657868561.646136,,
7519,1657868562.3758934,0.2,33.2
7520,1657868562.6459146,,
7521,1657868563.3746135,0.2,33.2
7522,1657868563.6444862,,
7523,1657868564.3747432,0.2,22.2
7524,1657868564.6446328,,
7525,1657868565.3745623,0.2,22.2
7526,1657868565.6444879,,
7527,1657868566.374306,0.3,50.9
7528,1657868566.644233,,
7529,1657868567.374552,0.2,37.2
7530,1657868567.644593,,
7531,1657868568.3754408,0.2,37.2
7532,1657868568.6454465,,
7533,1657868569.3744812,0.2,37.2
7534,1657868569.6444876,,
7535,1657868570.3743107,0.3,58.7
7536,1657868570.6442697,,
7537,1657868571.3738763,0.3,37.5
7538,1657868571.6438124,,
7539,1657868572.375371,0.2,37.5
7540,1657868572.645283,,
7541,1657868573.3757555,0.2,42.3
7542,1657868573.6456563,,
7543,1657868574.3734481,0.3,51.4
7544,1657868574.6434128,,
7545,1657868575.3741827,0.2,46.9
7546,1657868575.644143,,
7547,1657868576.3739364,0.2,46.7
7548,1657868576.6439102,,
7549,1657868577.373518,0.2,44.1
7550,1657868577.643474,,
7551,1657868578.375919,0.2,53.0
7552,1657868578.6458678,,
7553,1657868579.3756907,0.2,53.2
7554,1657868579.6457691,,
7555,1657868580.3745978,0.2,49.8
7556,1657868580.6445215,,
7557,1657868581.374137,0.2,49.8
7558,1657868581.644125,,
7559,1657868582.3740764,0.2,52.8
7560,1657868582.6437948,,
7561,1657868583.3757806,0.2,48.6
7562,1657868583.6457634,,
7563,1657868584.3738754,0.2,48.6
7564,1657868584.6436849,,
7565,1657868585.3761287,0.2,55.2
7566,1657868585.6459506,,
7567,1657868586.3759954,0.2,55.2
7568,1657868586.6458292,,
7569,1657868587.3760488,0.2,56.1
7570,1657868587.6459916,,
7571,1657868588.37447,0.2,56.1
7572,1657868588.6442037,,
7573,1657868589.3743734,0.2,55.2
7574,1657868589.6441016,,
7575,1657868590.3758264,0.2,55.2
7576,1657868590.6456459,,
7577,1657868591.3759627,0.2,55.2
7578,1657868591.645886,,
7579,1657868592.3760276,0.2,55.2
7580,1657868592.645807,,
7581,1657868593.3760848,0.1,55.2
7582,1657868593.645894,,
7583,1657868594.3759465,0.1,55.2
7584,1657868594.6457193,,
7585,1657868595.375771,0.1,55.2
7586,1657868595.6455781,,
7587,1657868596.374703,0.1,55.2
7588,1657868596.6444921,,
7589,1657868597.374731,0.1,55.2
7590,1657868597.6445696,,
7591,1657868598.3746336,0.1,55.2
7592,1657868598.6444457,,
7593,1657868599.3745675,0.1,55.2
7594,1657868599.6443326,,
7595,1657868600.374459,0.2,55.2
7596,1657868600.6442025,,
7597,1657868601.3739622,0.1,55.2
7598,1657868601.6438377,,
7599,1657868602.375706,0.1,55.2
7600,1657868602.6454768,,
7601,1657868603.3745112,0.1,55.2
7602,1657868603.6444829,,
7603,1657868604.3773527,0.1,55.2
7604,1657868604.6470463,,
7605,1657868605.377242,0.2,55.2
7606,1657868605.6471891,,
7607,1657868606.37625,0.1,55.2
7608,1657868606.646164,,
7609,1657868607.375715,0.2,55.2
7610,1657868607.6455965,,
7611,1657868608.3761716,0.1,55.2
7612,1657868608.646005,,
7613,1657868609.3748338,0.2,55.2
7614,1657868609.6445189,,
7615,1657868610.3747928,0.1,55.2
7616,1657868610.6445918,,
7617,1657868611.3744686,0.1,55.2
7618,1657868611.6441882,,
7619,1657868612.3745155,0.2,55.2
7620,1657868612.6444,,
7621,1657868613.3740547,0.2,55.2
7622,1657868613.6438277,,
7623,1657868614.375909,0.2,55.2
7624,1657868614.645677,,
7625,1657868615.3757505,0.1,55.2
7626,1657868615.6455958,,
7627,1657868616.3747067,0.2,55.2
7628,1657868616.6444695,,
7629,1657868617.374642,0.2,55.2
7630,1657868617.6444356,,
7631,1657868618.374336,0.1,55.2
7632,1657868618.6441734,,
7633,1657868619.374423,0.1,55.2
7634,1657868619.6443827,,
7635,1657868620.3739793,0.2,140.6
7636,1657868620.6437478,,
7637,1657868621.378927,0.3,156.8
7638,1657868621.6487052,,
7639,1657868622.3750966,0.3,154.7
7640,1657868622.6449127,,
7641,1657868623.3735862,0.2,158.3
7642,1657868623.6433847,,
7643,1657868624.3745883,0.3,153.6
7644,1657868624.644334,,
7645,1657868625.3791792,0.3,147.3
7646,1657868625.6489394,,
7647,1657868626.3749962,0.3,150.3
7648,1657868626.6447716,,
7649,1657868627.3746734,0.3,165.8
7650,1657868627.6443305,,
7651,1657868628.3792624,0.3,155.5
7652,1657868628.649044,,
7653,1657868629.3759327,0.3,153.6
7654,1657868629.645674,,
7655,1657868630.3745964,0.3,152.1
7656,1657868630.6444793,,
7657,1657868631.3743615,0.3,157.2
7658,1657868631.644262,,
7659,1657868632.376224,0.3,145.2
7660,1657868632.6461103,,
7661,1657868633.374552,0.3,156.5
7662,1657868633.6445563,,
7663,1657868634.3773346,0.3,146.7
7664,1657868634.6470892,,
7665,1657868635.374396,0.3,148.4
7666,1657868635.6441836,,
7667,1657868636.3791761,0.3,152.0
7668,1657868636.6489518,,
7669,1657868637.374255,0.3,149.3
7670,1657868637.6440415,,
7671,1657868638.373976,0.3,146.5
7672,1657868638.6437602,,
7673,1657868639.3792517,0.3,150.9
7674,1657868639.649001,,
7675,1657868640.375963,0.3,149.3
7676,1657868640.645678,,
7677,1657868641.3758914,0.3,149.2
7678,1657868641.6456027,,
7679,1657868642.3758209,0.3,147.4
7680,1657868642.6455607,,
7681,1657868643.3757434,0.3,145.6
7682,1657868643.645605,,
7683,1657868644.3789895,0.3,147.5
7684,1657868644.6486769,,
7685,1657868645.3788908,0.3,144.4
7686,1657868645.648669,,
7687,1657868646.3746583,0.3,144.5
7688,1657868646.644428,,
7689,1657868647.3743176,0.3,139.5
7690,1657868647.6440914,,
7691,1657868648.3744457,0.3,145.6
7692,1657868648.6442394,,
7693,1657868649.3743882,0.3,140.0
7694,1657868649.6442184,,
7695,1657868650.3745666,0.3,139.3
7696,1657868650.6443744,,
7697,1657868651.3745353,0.3,137.5
7698,1657868651.6443124,,
7699,1657868652.3788674,0.3,137.5
7700,1657868652.64873,,
7701,1657868653.37605,0.3,136.9
7702,1657868653.6458418,,
7703,1657868654.3747623,0.3,130.6
7704,1657868654.6445236,,
7705,1657868655.3791623,0.3,135.0
7706,1657868655.64883,,
7707,1657868656.3759954,0.3,131.3
7708,1657868656.6456733,,
7709,1657868657.3747602,0.3,130.5
7710,1657868657.6445212,,
7711,1657868658.3742914,0.3,125.7
7712,1657868658.6440506,,
7713,1657868659.3770778,0.2,128.4
7714,1657868659.6468112,,
7715,1657868660.3749094,0.3,126.3
7716,1657868660.6446776,,
7717,1657868661.3743455,0.3,122.5
7718,1657868661.644105,,
7719,1657868662.3787887,0.3,118.3
7720,1657868662.6484592,,
7721,1657868663.3759701,0.2,116.2
7722,1657868663.6457405,,
7723,1657868664.3769224,0.3,114.3
7724,1657868664.6465583,,
7725,1657868665.3744743,0.3,113.5
7726,1657868665.6441605,,
7727,1657868666.3760622,0.3,115.9
7728,1657868666.6458747,,
7729,1657868667.3759608,0.3,111.7
7730,1657868667.6457195,,
7731,1657868668.3744032,0.3,115.3
7732,1657868668.6442673,,
7733,1657868669.3744526,0.3,111.8
7734,1657868669.6441624,,
7735,1657868670.3743954,0.3,110.2
7736,1657868670.6441453,,
7737,1657868671.3743463,0.3,106.9
7738,1657868671.6441233,,
7739,1657868672.3759964,0.3,115.5
7740,1657868672.6457915,,
7741,1657868673.376079,0.3,108.7
7742,1657868673.6456704,,
7743,1657868674.3773692,0.3,114.0
7744,1657868674.6469562,,
7745,1657868675.3768265,0.2,106.0
7746,1657868675.6465788,,
7747,1657868676.3762412,0.3,111.3
7748,1657868676.6460457,,
7749,1657868677.376004,0.3,110.1
7750,1657868677.6458097,,
7751,1657868678.3760352,0.3,111.3
7752,1657868678.645892,,
7753,1657868679.3758855,0.2,109.5
7754,1657868679.6456628,,
7755,1657868680.3791857,0.2,107.8
7756,1657868680.6489167,,
7757,1657868681.3747263,0.3,110.5
7758,1657868681.6443765,,
7759,1657868682.3788383,0.3,107.4
7760,1657868682.6486738,,
7761,1657868683.3795419,0.2,107.4
7762,1657868683.6493142,,
7763,1657868684.3794773,0.2,107.4
7764,1657868684.649263,,
7765,1657868685.3797586,0.2,105.8
7766,1657868685.6494114,,
7767,1657868686.3793442,0.2,105.8
7768,1657868686.6491547,,
7769,1657868687.379568,0.2,105.8
7770,1657868687.6493394,,
7771,1657868688.37903,0.1,105.8
7772,1657868688.6487947,,
7773,1657868689.375879,0.2,105.8
7774,1657868689.6456182,,
7775,1657868690.3748958,0.2,105.8
7776,1657868690.6446886,,
7777,1657868691.379276,0.2,105.8
7778,1657868691.648988,,
7779,1657868692.3795214,0.2,154.7
7780,1657868692.6492596,,
7781,1657868693.3758285,0.3,155.0
7782,1657868693.6455789,,
7783,1657868694.3750033,0.3,164.3
7784,1657868694.6447222,,
7785,1657868695.3768098,0.5,163.1
7786,1657868695.6465328,,
7787,1657868696.3792965,0.5,160.1
7788,1657868696.6489928,,
7789,1657868697.3790727,0.6,156.4
7790,1657868697.6488342,,
7791,1657868698.3760033,0.6,156.0
7792,1657868698.6457217,,
7793,1657868699.3761957,0.6,159.0
7794,1657868699.6459796,,
7795,1657868700.3797185,0.5,159.8
7796,1657868700.64949,,
7797,1657868701.379035,0.6,158.9
7798,1657868701.6488159,,
7799,1657868702.3759441,0.6,158.9
7800,1657868702.6457329,,
7801,1657868703.3797472,0.5,163.7
7802,1657868703.6495285,,
7803,1657868704.3787038,0.5,160.9
7804,1657868704.648447,,
7805,1657868705.376096,0.5,161.5
7806,1657868705.6457536,,
7807,1657868706.3757617,0.5,162.2
7808,1657868706.645434,,
7809,1657868707.3795505,0.5,160.9
7810,1657868707.649322,,
7811,1657868708.379689,0.5,164.0
7812,1657868708.6493714,,
7813,1657868709.3792355,0.5,161.7
7814,1657868709.6489525,,
7815,1657868710.3785741,0.5,160.6
7816,1657868710.6482842,,
7817,1657868711.3759573,0.4,164.0
7818,1657868711.6456525,,
7819,1657868712.3797512,0.4,160.9
7820,1657868712.649487,,
7821,1657868713.3795688,0.4,160.9
7822,1657868713.6492581,,
7823,1657868714.378986,0.4,157.1
7824,1657868714.6487336,,
7825,1657868715.3756783,0.4,162.7
7826,1657868715.645427,,
7827,1657868716.3758187,0.4,155.8
7828,1657868716.6455956,,
7829,1657868717.3759928,0.4,158.7
7830,1657868717.64571,,
7831,1657868718.3757923,0.4,154.2
7832,1657868718.6455216,,
7833,1657868719.3758326,0.4,156.5
7834,1657868719.6455803,,
7835,1657868720.3759727,0.4,148.1
7836,1657868720.645797,,
7837,1657868721.375923,0.4,148.1
7838,1657868721.645771,,
7839,1657868722.3796728,0.4,152.7
7840,1657868722.6495194,,
7841,1657868723.379525,0.4,147.7
7842,1657868723.6493676,,
7843,1657868724.3798285,0.4,147.9
7844,1657868724.6495245,,
7845,1657868725.3790793,0.4,143.8
7846,1657868725.6486597,,
7847,1657868726.3787892,0.3,151.1
7848,1657868726.6484742,,
7849,1657868727.3759618,0.4,145.0
7850,1657868727.6456876,,
7851,1657868728.3796186,0.4,143.4
7852,1657868728.64935,,
7853,1657868729.3796504,0.4,149.3
7854,1657868729.6493638,,
7855,1657868730.3795836,0.4,153.5
7856,1657868730.6493702,,
7857,1657868731.3796098,0.6,147.0
7858,1657868731.649382,,
7859,1657868732.3791678,0.7,148.4
7860,1657868732.6489782,,
7861,1657868733.3792973,0.6,150.2
7862,1657868733.6491117,,
7863,1657868734.378947,0.7,158.5
7864,1657868734.6488078,,
7865,1657868735.3788533,0.7,164.2
7866,1657868735.64864,,
7867,1657868736.3758743,0.7,170.8
7868,1657868736.6456468,,
7869,1657868737.375983,0.8,180.8
7870,1657868737.645755,,
7871,1657868738.3759463,0.8,189.2
7872,1657868738.6457503,,
7873,1657868739.3802104,0.9,193.6
7874,1657868739.6499615,,
7875,1657868740.3799946,1.0,193.8
7876,1657868740.6498435,,
7877,1657868741.379792,1.0,199.4
7878,1657868741.6496086,,
7879,1657868742.3801396,1.1,203.1
7880,1657868742.649827,,
7881,1657868743.3797731,1.2,207.0
7882,1657868743.649567,,
7883,1657868744.3799253,1.2,208.2
7884,1657868744.649778,,
7885,1657868745.3788054,1.3,212.5
7886,1657868745.648649,,
7887,1657868746.3802423,1.4,215.1
7888,1657868746.6500413,,
7889,1657868747.3758821,1.5,215.5
7890,1657868747.6456234,,
7891,1657868748.3798552,1.6,215.7
7892,1657868748.6495428,,
7893,1657868749.3800144,1.6,218.6
7894,1657868749.6498156,,
7895,1657868750.3800664,1.7,220.2
7896,1657868750.649939,,
7897,1657868751.3801165,1.7,219.6
7898,1657868751.649972,,
7899,1657868752.3800092,1.8,221.3
7900,1657868752.6497524,,
7901,1657868753.3791683,1.9,221.8
7902,1657868753.6490514,,
7903,1657868754.3790143,1.9,223.4
7904,1657868754.6488326,,
7905,1657868755.376915,1.9,224.4
7906,1657868755.646754,,
7907,1657868756.378687,2.0,224.5
7908,1657868756.6485174,,
7909,1657868757.380083,2.0,224.8
7910,1657868757.649858,,
7911,1657868758.3801858,2.1,226.7
7912,1657868758.6499317,,
7913,1657868759.380127,2.2,226.6
7914,1657868759.6499696,,
7915,1657868760.3799272,2.2,227.8
7916,1657868760.6497395,,
7917,1657868761.3801787,2.3,229.3
7918,1657868761.6499476,,
7919,1657868762.3806903,2.3,230.1
7920,1657868762.650506,,
7921,1657868763.380666,2.4,229.7
7922,1657868763.6504776,,
7923,1657868764.378789,2.4,231.8
7924,1657868764.6485527,,
7925,1657868765.3803742,2.4,230.5
7926,1657868765.65017,,
7927,1657868766.3809316,2.4,231.0
7928,1657868766.650812,,
7929,1657868767.3801162,2.3,229.8
7930,1657868767.6499226,,
7931,1657868768.3808625,2.3,228.2
7932,1657868768.6507554,,
7933,1657868769.3799498,2.3,229.6
7934,1657868769.6497605,,
7935,1657868770.380301,2.2,227.8
7936,1657868770.6501453,,
7937,1657868771.3801074,2.2,228.0
7938,1657868771.6498199,,
7939,1657868772.380172,2.1,226.9
7940,1657868772.6499786,,
7941,1657868773.3798997,2.1,227.5
7942,1657868773.6496966,,
7943,1657868774.3799841,2.1,225.9
7944,1657868774.6498015,,
7945,1657868775.3797646,2.0,227.2
7946,1657868775.6495714,,
7947,1657868776.3790908,2.0,225.1
7948,1657868776.648914,,
7949,1657868777.3791094,1.9,224.5
7950,1657868777.648842,,
7951,1657868778.380291,1.9,225.2
7952,1657868778.6500762,,
7953,1657868779.3808155,1.8,224.5
7954,1657868779.6505804,,
7955,1657868780.3806598,1.8,224.0
7956,1657868780.6504347,,
7957,1657868781.3801777,1.8,224.6
7958,1657868781.6499228,,
7959,1657868782.3802142,1.8,223.7
7960,1657868782.650029,,
7961,1657868783.379351,1.7,224.6
7962,1657868783.64911,,
7963,1657868784.3788815,1.7,223.9
7964,1657868784.6486819,,
7965,1657868785.379769,1.6,223.8
7966,1657868785.649243,,
7967,1657868786.3783982,1.7,223.4
7968,1657868786.6482117,,
7969,1657868787.3807197,1.6,223.6
7970,1657868787.650472,,
7971,1657868788.3809571,1.6,223.6
7972,1657868788.6506994,,
7973,1657868789.3799772,1.5,223.4
7974,1657868789.6497717,,
7975,1657868790.38023,1.5,222.7
7976,1657868790.650027,,
7977,1657868791.3801544,1.5,222.6
7978,1657868791.649921,,
7979,1657868792.3800762,1.5,222.5
7980,1657868792.6498709,,
7981,1657868793.3799815,1.4,223.5
7982,1657868793.6498108,,
7983,1657868794.3800566,1.4,223.1
7984,1657868794.6498387,,
7985,1657868795.3797834,1.4,222.9
7986,1657868795.649513,,
7987,1657868796.3788893,1.3,221.6
7988,1657868796.6487627,,
7989,1657868797.3802567,1.3,223.3
7990,1657868797.6501439,,
7991,1657868798.3802521,1.3,222.6
7992,1657868798.6500955,,
7993,1657868799.3801372,1.3,222.5
7994,1657868799.6499019,,
7995,1657868800.3799405,1.2,222.7
7996,1657868800.6497808,,
7997,1657868801.3799903,1.2,222.1
7998,1657868801.6497426,,
7999,1657868802.3801203,1.2,223.1
8000,1657868802.649952,,
8001,1657868803.3801436,1.2,222.9
8002,1657868803.649968,,
8003,1657868804.3801594,1.2,222.7
8004,1657868804.6499293,,
8005,1657868805.3803911,1.1,222.6
8006,1657868805.650235,,
8007,1657868806.3798802,1.1,223.2
8008,1657868806.649748,,
8009,1657868807.3800483,1.1,223.2
8010,1657868807.6498928,,
8011,1657868808.3789477,1.1,222.1
8012,1657868808.648763,,
8013,1657868809.3791206,1.0,222.6
8014,1657868809.6489553,,
8015,1657868810.379227,1.0,223.3
8016,1657868810.649228,,
8017,1657868811.3800166,1.0,224.0
8018,1657868811.6498137,,
8019,1657868812.3802867,1.0,223.5
8020,1657868812.6501741,,
8021,1657868813.3797371,1.0,222.8
8022,1657868813.6495433,,
8023,1657868814.3800883,1.0,224.1
8024,1657868814.649955,,
8025,1657868815.379164,1.0,224.6
8026,1657868815.648917,,
8027,1657868816.378656,0.9,223.3
8028,1657868816.648455,,
8029,1657868817.3801017,0.9,222.6
8030,1657868817.6499565,,
8031,1657868818.3790576,0.9,222.7
8032,1657868818.64896,,
8033,1657868819.3792036,0.9,223.4
8034,1657868819.6490147,,
8035,1657868820.3789608,0.8,222.7
8036,1657868820.6488087,,
8037,1657868821.3794258,0.8,220.8
8038,1657868821.649158,,
8039,1657868822.3791878,0.8,221.8
8040,1657868822.6490018,,
8041,1657868823.3790574,0.8,221.8
8042,1657868823.648843,,
8043,1657868824.3770154,0.8,219.7
8044,1657868824.646853,,
8045,1657868825.3809986,0.7,221.8
8046,1657868825.6507454,,
8047,1657868826.3785574,0.8,218.3
8048,1657868826.6483917,,
8049,1657868827.380866,0.7,221.8
8050,1657868827.650601,,
8051,1657868828.3803759,0.7,217.8
8052,1657868828.6501768,,
8053,1657868829.380171,0.7,219.3
8054,1657868829.6499882,,
8055,1657868830.380018,0.7,217.4
8056,1657868830.6498227,,
8057,1657868831.3797972,0.7,218.9
8058,1657868831.6496007,,
8059,1657868832.3791661,0.7,217.1
8060,1657868832.648959,,
8061,1657868833.3791833,0.7,216.8
8062,1657868833.6488779,,
8063,1657868834.3790784,0.7,215.9
8064,1657868834.6489651,,
8065,1657868835.3811107,0.6,216.0
8066,1657868835.6508734,,
8067,1657868836.3791213,0.6,215.6
8068,1657868836.6489935,,
8069,1657868837.3790681,0.6,215.3
8070,1657868837.6488225,,
8071,1657868838.3809566,0.6,210.1
8072,1657868838.6506414,,
8073,1657868839.3808758,0.6,217.7
8074,1657868839.6506934,,
8075,1657868840.3807275,0.6,211.9
8076,1657868840.6505373,,
8077,1657868841.3801486,0.6,213.2
8078,1657868841.6500177,,
8079,1657868842.380061,0.6,209.8
8080,1657868842.6498537,,
8081,1657868843.379096,0.6,209.1
8082,1657868843.6488574,,
8083,1657868844.380275,0.5,213.3
8084,1657868844.6500425,,
8085,1657868845.3768795,0.5,210.4
8086,1657868845.6467018,,
8087,1657868846.377212,0.5,206.7
8088,1657868846.6468644,,
8089,1657868847.380248,0.5,209.1
8090,1657868847.6500278,,
8091,1657868848.380316,0.5,208.2
8092,1657868848.65014,,
8093,1657868849.3803,0.5,206.4
8094,1657868849.6501632,,
8095,1657868850.3807855,0.5,205.4
8096,1657868850.6506424,,
8097,1657868851.379499,0.5,210.3
8098,1657868851.6492617,,
